Unnamed: 0,file,ID,language,start,questions,means,f0final,legen_coefs
0,p254p255-part1_ch2,255,English,5.88917596972564,WH,88.89166128709999,"[-88.8916612871, -88.8916612871, -38.241741287100005, -23.0332512871, -7.451361287100013, 9.310668712899997, 10.863958712899986, 11.21053871289999, 9.2981887129, 6.663448712899992, 4.479398712899993, 3.301718712899998, 3.2309487128999876, 3.991268712899995, 5.229528712899992, 6.842308712899992, 8.890868712899987, 11.467038712899992, 14.301338712899991, 17.244538712899995, 20.107138712899996, 23.008138712899992, 25.923538712899997, 28.853038712899988, 31.75293871289999, 34.77393871289999, 38.42463871289999, 43.1007387129, 48.58833871289998, 53.897738712899994, 58.49403871290001, 62.728838712899986, 66.58163871289999, 69.7385387129, 71.6453387129, 72.6677387129, 73.02663871289998, 72.8491387129, 72.16813871289999, 71.20563871289998, 70.09003871289998, 68.9303387129, 67.7608387129, 66.57133871289999, 65.3225387129, 63.83003871289999, 62.0700387129, 60.17473871289998, 58.31963871289999, 56.732838712900005, 55.4946387129, 54.8003387129, 54.69273871289998, 55.13563871289999, 55.9201387129, 56.8465387129, 57.82993871289999, 58.93433871289999, 60.25093871289998, 61.5983387129, 62.840738712900006, 63.8251387129, 64.6693387129, 65.3843387129, 66.1094387129, 66.8774387129, 66.55833871289998, 64.8329387129, 62.261938712900005, 60.60573871289999, 60.60453871289998, 61.446538712899994, 62.29553871289998, 62.643538712899996, 62.67163871289999, 62.54583871289999, 62.123838712899996, 61.27833871289998, 59.8209387129, 57.5683387129, 54.72643871289999, 51.79633871289998, 48.934038712900005, 45.6462387129, 41.3997387129, 36.13563871289999, 30.428938712899992, 24.827938712899993, 19.837038712899997, 15.831338712899992, 13.023738712899998, 11.382138712899987, 11.53633871289999, 17.438038712899996, 22.125138712899997, 24.500138712899997, 21.88863871289999, 21.337338712899992, 22.93653871289999, 25.292538712899997, 28.527838712899992, 33.047638712899996, 39.1020387129, 46.2514387129, 53.132338712899994, 59.128938712899995, 64.8628387129, 70.69283871289998, 75.70313871289999, 78.41993871289999, 78.51473871289998, 76.4211387129, 71.13883871289998, 63.796438712899985, 52.3491387129, 40.00093871289998, 29.0053387129, 19.450838712899994, 12.979238712899999, 6.15036871289999, 1.6577487128999877, -3.190691287100009, -7.317681287100001, -10.6003612871, -13.123461287100014, -14.969201287100006, -16.480981287100008, -17.70694128710001, -18.6212712871, -19.2473912871, -19.653541287100012, -19.828121287100004, -19.55002128710001, -19.05951128710001, -18.89158128710001, -20.12703128710001, -22.19150128710001, -24.1406112871, -25.168901287100006, -25.658491287100006, -25.92672128710001, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871]","[25.779162970855815, -28.464634615630736, -78.84382550208284]"
1,p254p255-part1_ch2,255,English,26.446840926473712,Y/N,88.89166128709999,"[-88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 53.1898387129, 51.90933871289998, 50.0117387129, 49.34933871290001, 50.28353871289998, 52.17733871289998, 54.3081387129, 56.6437387129, 58.951138712900004, 61.19103871289998, 63.15583871290001, 64.99173871289999, 66.67993871289998, 68.1548387129, 69.37433871289998, 70.3978387129, 71.29123871289998, 72.02603871289999, 72.38213871289999, 72.13143871289999, 71.23493871289999, 69.7925387129, 69.03113871289999, 69.69533871289998, 71.10913871289999, 70.7926387129, 67.8714387129, 65.66873871289998, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -40.06437128710001, -39.706531287100006, -39.493131287100006, -30.152131287100005, -18.06753128710001, 14.9163387129, 39.53183871289998, 60.22953871289998, 59.3114387129, 58.133738712899984, 57.19193871289998, 56.674038712899986, 56.432338712900005, 55.597238712899994, 53.75373871289999, 51.64823871289998, 49.1187387129, 46.09683871289998, 41.858438712899996, 37.26913871289999, 33.08473871289999, 30.323238712899993, 30.1119387129, 35.990238712899995, 42.051338712900005, 46.704838712899985, 46.420338712900005, 46.73043871289998, 48.525338712899995, 51.08863871289999, 53.864938712899985, 56.21783871289999, 58.4218387129, 60.305038712899986, 61.746538712900005, 62.6778387129, 63.3482387129, 64.00123871289999, 64.8482387129, 65.68873871289999, 66.2001387129, 66.13653871289999, 65.51053871289999, 64.54323871289999, 63.13273871290001, 61.26913871289999, 59.24753871289998, 57.662638712900005, 56.384038712899994, 53.28463871289999, 51.58503871289999, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 64.5202387129, 62.674038712899986, 59.2985387129, 57.42163871289999, 56.98673871289999, 57.59363871289999, 58.27573871289998, 58.32483871289999, 58.9013387129, 60.172638712899996, 61.6358387129, 62.047038712900004, 61.414638712899986, 59.60713871289998, 58.14903871289998, 59.517338712899985, 63.14943871289999, 60.42333871289999, 54.2095387129, 47.47033871289999, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 58.140038712899994, 56.34683871289998, 52.5588387129, 51.049338712899996, 50.071238712899984, 49.62763871289998, 49.32023871290001, 49.499938712900004, 51.432338712900005, 55.16813871289999, 59.1915387129, 61.7206387129, 62.30343871289999, 61.161738712900004, 59.41643871289999, 57.73233871289999, 56.82633871289998, 56.39823871289998, 56.21493871289998, 56.039038712899995, 55.6145387129, 54.985638712899984, 54.25983871289999, 53.5288387129, 52.62423871289998, 51.417138712899984, 49.57713871289998, 46.9964387129, 44.3781387129, 41.179738712900004, 36.640538712899996, 31.54493871289999, 26.881438712899993, 25.21443871289999, -88.8916612871, 39.6915387129, 39.02173871289999, 37.737638712899994, 37.053638712899996, 37.32013871289999, 38.60473871289999, 40.3704387129, 42.319338712900006, 44.62193871289999, 47.4381387129, 50.78983871289999, 54.345838712900004, 57.89043871290001, 61.3276387129, 64.9655387129, 67.52923871289998]","[26.437091310342687, 27.98981277873526, -25.76571074146972]"
2,p254p255-part1_ch2,255,English,30.233467919300857,WH,88.89166128709999,"[11.9912387129, 16.022738712899994, 21.89853871289999, 27.223938712899994, 30.5353387129, 32.48913871289999, 34.10663871289999, 35.5960387129, 37.0258387129, 38.5147387129, 40.7471387129, 43.5769387129, 46.41273871289998, 48.2883387129, 48.89333871289999, 48.31713871289999, 46.72263871289998, 44.48403871289999, 41.938038712899996, 39.527338712900004, 37.521038712899994, 35.9612387129, 34.6234387129, 33.44523871289999, 32.408938712899996, 31.02433871289999, 28.748038712899998, 25.59283871289999, 22.089638712899998, 18.981738712899997, 16.171338712899995, 12.277138712899998, 7.145408712899993, 2.3409087128999886, -0.48087128710000115, -9.192551287100002, -13.374911287100005, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 36.337838712899995, 35.83553871289999, 34.12493871289999, 31.400938712899986, 27.560038712899996, 23.120838712899996, 18.518138712899997, 14.088938712899989, 10.036678712899999, 6.275838712899997, 2.8069087128999968, -0.03267128710000122, -2.4419212871000013, -3.8977912871000058, -4.646051287100008, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -42.347781287100005, -33.72897128710001, -24.470491287100003, -18.326631287100014, -20.09797128710001, -22.162931287100008, -20.361391287100005, -24.22951128710001, -27.826251287100007, -32.816421287100006, -31.885701287100005, -30.60603128710001, -29.598941287100004, -27.776701287100003, -19.6604912871, -11.428151287100007, -4.313951287100011, -2.9903512871000117, -0.8536412871000039, 1.2363587128999995, 2.2924887128999956, 3.782508712899997, 6.639168712899988, 8.90842871289999, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871]","[-6.072831522520062, -46.63825117042612, 12.3577818580214]"
3,p254p255-part1_ch2,255,English,48.636713906551854,WH,88.89166128709999,"[-88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -21.834841287100005, -23.1197912871, -26.917131287100005, -21.324971287100013, -14.236841287100006, -12.004511287100001, -14.884361287100006, -19.325891287100006, -23.84448128710001, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -20.0020012871, -13.817681287100001, -7.720471287100011, 0.4642387128999985, 3.113468712899987, 6.690938712899992, 9.324218712899992, 11.926538712899998, 13.9972387129, 15.533938712899996, 16.7356387129, 17.809938712899992, 18.717338712899988, 19.389238712899996, 19.567038712899986, 17.524038712899994, 8.325078712899995, -1.054281287100011, -20.28113128710001, -29.853001287100007, -41.32597128710001, -39.85551128710001, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 25.57223871289999, 24.43143871289999, 21.429238712899988, 18.503938712899995, 16.175238712899997, 15.72513871289999, 16.260338712899994, 17.32953871289999, 18.492738712899992, 19.21053871289999, 19.399938712899996, 18.880138712899992, 18.01753871289999, 17.36423871289999, 16.991738712899988, 16.65143871289999, 16.28543871289999, 15.837938712899998, 15.313138712899999, 14.751338712899994, 14.221338712899993, 13.814638712899992, 13.506538712899996, 13.237438712899987, 12.938938712899997, 12.572638712899987, 12.186638712899992, 11.860938712899994, 11.685538712899998, 11.61593871289999, 11.488638712899998, 11.277138712899998, 11.186638712899992, 11.323538712899989, 11.551638712899987, 11.563838712899994, 11.228738712899997, 10.439818712899992, 9.2256587129, 7.661388712899992, 5.948148712899993, 4.30652871289999, 2.948788712899997, 2.0138887128999983, 1.7115187128999878, 2.006708712899993, 2.556698712899987, 2.8777387128999976, 2.786768712899999, 2.5985987128999994, 2.691518712899992, 3.136358712899991, 3.707588712899991, 3.969698712899998, 3.6645887128999988, 2.7938787128999962, 1.5994487128999992, 0.15132871289999628, -1.27840128710001, -2.8025912871000003, -3.0799812871000114, -1.4574612871000028, 1.2881687128999886, 3.8084687128999946, 5.017178712899991, 5.558988712899989, 5.309238712899997, 4.084038712899996, 2.4153687128999906, 1.6388287128999934, 1.653598712899992, 2.215548712899988, 2.212938712899998, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 81.14683871289999, 81.9750387129, 83.0092387129, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -21.366761287100005, -22.541911287100007, -25.07780128710001, -15.134771287100008, -3.6293612871000107, 9.859188712899993, 11.891438712899998, 13.199138712899995, 13.301138712899998, 13.101038712899992, 13.673038712899995, 15.423438712899994, 17.758838712899987, 20.379338712899994, 23.373038712899998, 26.93833871289999, 30.139238712899996, 31.642238712899996, 30.075338712899992, 28.74953871289999, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 49.841538712900004, 43.1213387129, 33.375538712899996, 26.222238712899994, 22.33683871289999, 18.220038712899992, 15.999138712899992, 14.839738712899987, 16.400738712899994, 18.451038712899987, 19.7870387129, 18.590938712899998, 17.49263871289999, 16.291538712899992, 13.369638712899999, 11.566638712899987, 10.570518712899997, 12.018838712899992, 13.898238712899996, 15.807238712899988, 17.265438712899993, 17.50853871289999, 17.85693871289999, 19.147938712899986, 21.412238712899992, 24.3919387129, 27.811938712899988, 30.96653871289999, 33.46443871289999, 35.09703871289999, 36.103238712899994, 36.47813871289999, 36.074538712899994, 34.75213871289999, 33.29233871289999, 31.970038712899992, 30.395238712899996, 27.8987387129, 24.40273871289999, 20.84153871289999, 17.6136387129, 14.924438712899999, 12.840038712899997, 11.1406387129, 10.582558712899996, 11.506038712899993, 12.9056387129, 13.96143871289999, 14.4257387129, 15.502238712899995, 16.879838712899996, 17.66513871289999, 16.818238712899998, 13.810038712899996, 11.892638712899995, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 46.02773871289999, 45.00633871289999, 44.156638712900005, 43.66993871289999, 44.82023871290001, 51.07223871289999, 59.3670387129, 75.3740387129, 85.76913871289999, 91.15763871289998, 86.6076387129, 81.04633871289998, 75.48913871289999, 69.4816387129, 62.84293871289999, 34.20713871289999, 5.4753387128999975, -27.86317128710001, -36.80203128710001]","[-4.10456046528124, 23.521095179131102, 0.38133686085413326]"
4,p254p255-part1_ch2,255,English,104.75862654518686,WH,88.89166128709999,"[-88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 7.229488712899993, 8.129828712899993, 10.285808712899993, 13.264238712899996, 18.1680387129, 26.017638712899995, 31.55003871289999, 38.982538712899995, 43.73803871290001, 48.72643871289999, 49.67383871289998, 49.650938712899986, 48.80083871289999, 48.701138712900004, 50.23913871289999, 53.619538712899995, 57.425738712899985, 61.50273871289998, 64.34783871289999, 65.3467387129, 64.27863871289999, 64.00973871289999, 65.4269387129, 66.72263871289998, 66.8868387129, 66.12023871289999, 65.9272387129, 66.15423871289998, 66.41393871289999, 66.49943871289999, 66.26833871289999, 65.6882387129, 64.7830387129, 63.31023871289999, 61.37173871289998, 59.2206387129, 57.26743871289999, 55.79293871289998, 54.71703871289999, 54.19393871289999, 53.7343387129, 53.20583871289999, 52.63623871289998, 52.4562387129, 52.8687387129, 53.57303871289999, 54.2600387129, 54.864938712899985, 55.5297387129, 56.33343871289999, 57.110438712900006, 57.47723871289999, 57.0391387129, 55.5752387129, 53.42333871289999, 50.034738712899994, 48.346938712899984, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 52.1496387129, 52.43873871289999, 52.8961387129, 52.98463871289998, 52.09513871289998, 50.423138712899984, 48.130138712900006, 46.13453871289998, 44.4235387129, 43.52863871289999, 43.5829387129, 44.754838712899996, 46.7035387129, 49.7541387129, 52.76573871289999, 55.518538712899996, 56.58233871289998, 55.93693871289999, 53.26373871289998, 50.41193871289998, 49.04633871289998, 49.0519387129, 49.018538712899996, 50.10903871289999, 51.772738712899994, 53.5735387129, 52.73153871289999, 49.71833871290001, 44.64053871289998, 38.11843871289999, 31.8602387129, 26.617338712899993, 23.107738712899987, 20.89073871289999, 19.886838712899987, 19.791838712899988, 20.159838712899997, 21.003138712899997, 22.403938712899986, 24.329938712899988, 26.580538712899994, 28.724038712899997, 30.24263871289999, 30.798438712899994, 30.510838712899996, 29.653838712899997, 27.862238712899995, 23.559538712899993, 17.667538712899997, 9.044928712899988, 2.970028712899989, -15.896381287100013, -27.148131287100007, -18.281331287100002, 6.246418712899995, 27.990438712899987, 30.22983871289999, 31.071338712899987, 29.865838712899986, 26.501338712899994, 22.68403871289999, 20.17413871289999, 19.54873871289999, 20.1436387129, 20.7639387129, 21.4133387129, 21.84663871289999, 21.974438712899996, 21.845138712899995, 21.389238712899996, 20.712438712899996, 20.14553871289999, 19.760538712899987, 19.601138712899996, 19.54833871289999, 19.744038712899993, 20.1740387129, 20.744738712899988, 21.511638712899995, 22.479138712899996, 23.5738387129, 24.578938712899998, 25.245038712899998, 25.443538712899993, 25.151538712899992, 24.450938712899998, 22.93913871289999, 20.96183871289999, 19.691638712899987, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 39.18703871289999, 35.434138712899994, 27.81113871289999, 27.9210387129, 27.826238712899993, 27.628038712899993, 27.3234387129, 26.80263871289999, 25.81923871289999, 24.253038712899993, 21.06373871289999, 17.623538712899986, 12.411938712899996, 10.36083871289999, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -34.14234128710001, -32.553861287100005, -17.180691287100004, 0.7082487128999873, 19.83003871289999, 25.815338712899987, 29.147138712899988, 30.094438712899986, 30.594738712899996, 30.490838712899986, 29.70803871289999, 29.0738387129, 29.630738712899998, 31.29573871289999, 33.4094387129, 35.17963871289999, 36.419638712899996, 36.6645387129, 35.5211387129, 33.17973871289999, 29.615338712899998, 24.52823871289999, 17.907238712899996, 10.633238712899995, 4.257488712899999, -0.4813812871000067, -3.5934512871000095, -5.505571287100011, -6.3951312871, -6.441731287100012, -6.201091287100013, -6.141711287100009, -6.442371287100002, -7.0916312871, -7.93765128710001, -8.887511287100011, -9.69965128710001, -10.48475128710001, -10.05898128710001, -9.871861287100003, -88.8916612871]","[12.388804447970086, -27.830056954684732, -7.9356675408073265]"
5,p254p255-part1_ch2,255,English,118.30628891726828,Y/N,88.89166128709999,"[-88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -4.081791287100003, -1.6656812871, 3.030388712899992, 3.515848712899995, 4.749888712899988, 5.89342871289999, 6.463468712899996, 4.0403687128999906, 2.0235887128999934, -0.30051128710000796, 0.17697871289999512, 1.3068287128999998, 3.9692687128999893, 7.13881871289999, 9.608648712899992, 11.075098712899987, 11.250538712899996, 11.030858712899999, 11.014728712899995, 10.915868712899993, 10.443608712899987, 9.281928712899997, 8.073118712899998, 6.858708712899997, 5.122408712899997, 3.1941887128999866, 1.3098187128999967, -0.24539128710000568, -2.3716112871000092, -4.99218128710001, -7.370281287100013, -8.721031287100004, -7.486971287100005, -4.380621287100013, -0.9200812871000039, 0.6009887128999907, 0.422488712899991, -0.21863128710000979, -0.639941287100001, -1.0719912871000048, -1.9444212871000133, -3.3737512871000064, -5.862321287100002, -8.162001287100011, -9.9600512871, -11.342341287100012, -11.948581287100012, -88.8916612871, -88.8916612871, -88.8916612871, 2.433428712899996, 2.8968187129, 3.8380787129, 5.289288712899989, 7.101808712899995, 8.99984871289999, 10.663838712899988, 11.925838712899989, 12.582738712899996, 16.424538712899988, 20.546938712899987, 24.887238712899986, 25.473138712899996, 25.46573871289999, 25.299238712899992, 23.55603871289999, 18.596338712899993, 15.364338712899993, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 24.612238712899995, 23.891338712899994, 22.817938712899988, 22.411638712899986, 22.715038712899997, 23.619938712899994, 24.816238712899988, 26.095638712899998, 27.125038712899993, 27.958538712899994, 29.27603871289999, 32.0417387129, 34.9680387129, 37.31673871289999, 38.08733871289999, 38.28853871289999, 37.5550387129, 36.50813871289999, 37.446138712899995, 39.32623871289998, 41.0537387129, 40.66453871289998, 39.78513871289998, 39.02613871289999, 38.4201387129, 37.81243871289999, 37.075438712899995, 36.0995387129, 34.96063871289999, 33.650938712899986, 31.484738712899997, 28.179838712899993, 24.313438712899995, 20.18913871289999, 18.361838712899996, -88.8916612871, -40.52125128710001, -40.55586128710001, -41.186581287100005, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -32.40311128710001, -32.603331287100005]","[-7.8726008954355455, 15.20111327420836, -42.06684022936504]"
6,p254p255-part1_ch2,255,English,142.6353798763525,Y/N,88.89166128709999,"[-88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -25.702411287100006, -26.177401287100004, -14.924761287100011, -3.5507112871000004, -4.005951287100004, -16.37510128710001, -28.593081287100006, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 43.384638712899985, 42.06883871289999, 39.53623871289999, 38.66213871289999, 38.11933871289999, 38.00123871289999, 38.4573387129, 39.26053871289999, 40.0699387129, 40.541638712899996, 40.7276387129, 40.7035387129, 40.6916387129, 40.83823871289998, 41.21783871289999, 41.6522387129, 41.72093871289998, 41.1470387129, 40.05933871289999, 38.84073871289999, 37.753938712899995, 36.339138712899995, 34.28323871289999, 31.49993871289999, 22.3495387129, 9.140648712899988, -0.49060128710000583, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 52.91133871289999, 53.80233871289998, 56.014238712899996, 56.6291387129, 58.039338712900005, 59.6086387129, 61.334438712899995, 63.09283871289999, 65.02433871289999, 66.9602387129, 68.89853871289999, 70.6743387129, 72.4107387129, 74.0588387129, 76.0417387129, 78.2806387129, 80.44553871289999, 82.16803871289999, 83.3292387129, 83.96773871289999, 84.01803871289998, 83.47303871289999, 82.5993387129, 81.3945387129, 79.47033871289999, 76.5470387129, 71.6092387129, 55.8834387129, 40.068138712899994, 27.751038712899998, 27.958938712899993, 30.224838712899995, 33.07703871289999, 35.58253871289999, 37.47423871289999, 35.45403871289999, 31.64593871289999, 24.356638712899993, 17.078838712899994, 12.443338712899987, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 71.45393871289998, 71.01323871289999, 69.6717387129, 67.95733871289998, 66.45393871289998, 64.86683871289999, 62.5657387129, 59.50723871289999, 56.22013871289998, 52.4013387129, 48.29993871289999, 44.645738712899984, 40.9244387129, 36.46473871289999, 33.78383871289999, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 24.369438712899992, 21.43953871289999, 14.833338712899987, 13.574238712899998, 12.645738712899998, 12.594038712899987, 12.217538712899994, 11.310138712899999, 9.916378712899999, 8.4818387129, 7.073558712899995, 5.745798712899997, 4.124878712899999, 2.1621387128999885, 0.39910871289998795, -2.5641112871000047, -5.106471287100007, -7.17856128710001, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -4.309481287100013, -5.549001287100012, -7.705241287100009, -4.345111287100011, 0.026098712899994325, 4.988078712899991, 4.830388712899989, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -20.02357128710001, -20.8931212871, -21.76148128710001]","[-8.920308020014152, -30.798990129495085, -47.62216870511328]"
7,p254p255-part1_ch2,255,English,152.20594623720717,Y/N,88.89166128709999,"[-88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 44.378938712899995, 44.99613871289999, 45.92673871289999, 46.46793871289999, 47.46533871289999, 50.051038712899995, 53.661138712899984, 57.9124387129, 61.069038712899996, 62.99433871289999, 62.985138712899996, 61.247638712899985, 57.76743871289999, 51.8774387129, 44.383238712899995, 35.703038712899996, 26.728738712899997, 22.1937387129, -88.8916612871, -88.8916612871, -29.92742128710001, -29.062411287100005, -31.20947128710001, -37.67553128710001, -42.84710128710001, -88.8916612871, -88.8916612871, 40.7490387129, 41.38703871289998, 42.18783871289999, 41.11733871289998, 39.4912387129, 38.25293871289999, 38.7484387129, 40.21863871289999, 41.80773871289999, 42.76893871289998, 42.3824387129, 41.068438712900004, 39.6342387129, 38.039938712899996, 35.536038712899995, 29.383638712899995, 21.130638712899994, -2.4960712871000084, -23.793021287100004, -41.436221287100004, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, 37.783438712899994, 37.83373871289999, 42.2763387129, 47.5289387129, 52.556138712899994, 50.8843387129, 48.05343871289999, 45.835238712899994, 46.531638712900005, 47.63913871289999, 48.39053871289998, 48.23143871289999, 47.07293871289998, 47.3149387129, 47.4826387129, 47.50303871289999, 44.9870387129, 39.31683871289998, 33.658438712899994, 26.264238712899996, 19.606738712899997, 12.27903871289999, 7.008728712899995, 3.5515487128999865, 0.6438487128999952, -1.8965012871000084, -4.856201287100006, -6.022631287100012, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871, -88.8916612871]","[-17.1817753277721, -10.309594224505258, -82.45957749333445]"
